series_id,seed,alpha_v2,alpha_eval_oracle_posthoc,v2_gap_global_minus_chosen,v2_second_best_gap,eval_regret_individual_minus_global,eval_oracle_gain_global_minus_oracle,eval_chosen_rank_of_11,v2_f0_minus_lora_loss,eval_f0_minus_lora_loss
T588,24000,0.4,1.0,0.0004256257285776277,2.1272958297124944e-06,0.004647808776040485,0.0,7,-0.0002752216281904918,0.008136559344458283
T589,24000,1.0,1.0,0.0,0.0006980804717880984,0.0,0.0,1,0.009197721946859527,0.028793961947571445
T59,24000,0.0,1.0,0.04171677149736985,0.0035457230955335817,0.02727769046849604,0.0,11,-0.04171677149736985,0.02727769046849604
T590,24000,0.0,1.0,0.004011819841258424,0.0003094490222235735,0.0049344215072503195,0.0,11,-0.004011819841258424,0.0049344215072503195
T591,24000,1.0,1.0,0.0,0.0016649563102594245,0.0,0.0,1,0.017889688241169877,0.0032781914828851066
T592,24000,1.0,1.0,0.0,0.0038150774788419106,0.0,0.0,1,0.038815845223029444,0.0006718185628759032
T593,24000,1.0,1.0,0.0,0.0008631714727424522,0.0,0.0,1,0.010218658589396079,0.008416739708556553
T594,24000,1.0,0.8,0.0,0.0011741623675010082,0.0,0.00017154853628253974,4,0.012784537150052788,0.002107631675838606
T595,24000,0.5,0.0,8.31923718955796e-05,1.621023475883998e-05,-0.00042369064181102534,0.0007283235006857458,6,0.0010392095229110332,-0.0007283235006857458
T596,24000,1.0,1.0,0.0,0.0007694854705274645,0.0,0.0,1,0.008034188836676337,0.005915262863247284
T597,24000,1.0,0.0,0.0,0.00011064284314332706,0.0,0.002889656672267371,11,0.001702997562592401,-0.002889656672267371
T598,24000,1.0,0.0,0.0,0.0006002143186050746,0.0,0.006536237244269272,11,0.006954301045213329,-0.006536237244269272
T599,24000,1.0,0.0,0.0,0.001041835494318577,0.0,0.0049277353217289654,11,0.010653344788478902,-0.0049277353217289654
T6,24000,1.0,1.0,0.0,0.000915130214370119,0.0,0.0,1,0.009181374312141388,0.0045107158519845925
T60,24000,0.0,1.0,0.008262006594221494,0.0007773172880186641,0.01830696665287923,0.0,11,-0.008262006594221494,0.01830696665287923
T600,24000,0.0,1.0,0.008499054679962259,0.0004524438476672943,0.02281449486074738,0.0,11,-0.008499054679962259,0.02281449486074738
T601,24000,0.0,1.0,0.002345551090932041,0.00013047225440498966,0.0013247036481850438,0.0,11,-0.002345551090932041,0.0013247036481850438
T602,24000,1.0,0.2,0.0,0.00021985176560190833,0.0,0.0005730090115920738,11,0.004718469423343308,-0.0005239008168712589
T603,24000,1.0,1.0,0.0,0.00043773024648374737,0.0,0.0,1,0.005898684794045872,0.002033809593681324
T604,24000,0.5,1.0,0.0005070855006426012,6.811437888554206e-05,0.0027010763305308494,0.0,6,1.4575348089462814e-05,0.005537197423384432
T605,24000,1.0,0.9,0.0,3.098413857449689e-05,0.0,1.0246985541750853e-05,2,0.0007107953806821388,0.0005205088568107641
T606,24000,0.0,1.0,0.009424701346550601,0.0008821820779469913,0.012020982112208034,0.0,11,-0.009424701346550601,0.012020982112208034
T607,24000,1.0,1.0,0.0,0.0010238318674172242,0.0,0.0,1,0.010509371393922218,0.007861423313909155
T608,24000,0.0,1.0,0.006442101227660035,0.0006109214559970044,0.008978174619030221,0.0,11,-0.006442101227660035,0.008978174619030221
T609,24000,1.0,0.0,0.0,0.0028034080535606076,0.0,0.007603496823667344,11,0.031714525531595206,-0.007603496823667344
T61,24000,0.0,0.0,0.03240329017734256,0.0029946208945341724,-0.05540626736622123,0.05540626736622123,1,-0.03240329017734256,-0.05540626736622123
T610,24000,1.0,1.0,0.0,0.0006126066181053602,0.0,0.0,1,0.013394011118270988,0.01441666654183188
T611,24000,1.0,1.0,0.0,0.001155181054421972,0.0,0.0,1,0.01667101414286748,0.00953020191341658
T612,24000,1.0,1.0,0.0,0.002005895487455639,0.0,0.0,1,0.02090686027674704,0.011324328429353797
T613,24000,0.0,1.0,0.004266639305215758,0.000426663930521598,0.015991197188555684,0.0,11,-0.004266639305215758,0.015991197188555684
T614,24000,1.0,0.6,0.0,0.0017063187816400704,0.0,1.3704311381368406e-05,6,0.020703635862102054,0.000389157743295232
T615,24000,0.0,1.0,0.024343928218076516,0.0023508342803229554,0.0009062659451867239,0.0,11,-0.024343928218076516,0.0009062659451867239
T616,24000,0.0,1.0,0.008704597628758193,0.0007945063293822163,0.010685698938678101,0.0,11,-0.008704597628758193,0.010685698938678101
T617,24000,0.0,0.0,0.006696878160576181,0.0005266564018263642,-0.009741580012225026,0.009741580012225026,1,-0.006696878160576181,-0.009741580012225026
T618,24000,1.0,0.0,0.0,0.00027888814365140124,0.0,0.002196533191473782,11,0.0034770920753842693,-0.002196533191473782
T619,24000,1.0,1.0,0.0,0.0008516811163883364,0.0,0.0,1,0.008865852582435496,0.005770518733819896
T62,24000,0.0,1.0,0.003940354026847448,0.00029663431964876974,0.0019567351157626645,0.0,11,-0.003940354026847448,0.0019567351157626645
T620,24000,1.0,1.0,0.0,0.002687861743025821,0.0,0.0,1,0.030467159605563676,0.0044526647544000375
T621,24000,1.0,1.0,0.0,0.00014603703821511327,0.0,0.0,1,0.002392098256456504,0.002697259067255875
T622,24000,1.0,1.0,0.0,0.006927169067425576,0.0,0.0,1,0.07902441304525942,0.02109029865501577
T623,24000,1.0,1.0,0.0,0.00010873319397233794,0.0,0.0,1,0.001723368466176406,0.00044127541465954767
T624,24000,1.0,1.0,0.0,0.00054259373689583,0.0,0.0,1,0.00569522719737689,0.0039311373716647835
T625,24000,0.8,1.0,4.027809696746654e-05,1.3431459037233084e-05,0.0003902391966680019,0.0,3,0.0010674626392912778,0.0022555064511049494
T626,24000,0.0,0.6,0.006299567440335441,0.000599710390964403,0.00019950461579104628,6.297678646352556e-05,11,-0.006299567440335441,0.00019950461579104628
T627,24000,1.0,1.0,0.0,0.00031884506897292275,0.0,0.0,1,0.003997763614956129,0.0009668190961057976
T628,24000,0.0,1.0,0.013912787661200687,0.0010028913126614025,0.012069310987215809,0.0,11,-0.013912787661200687,0.012069310987215809
T629,24000,0.0,0.5,0.02085866052980445,0.001700751662045752,4.499530452262146e-05,0.00013597830948541834,11,-0.02085866052980445,4.499530452262146e-05
T63,24000,0.0,0.0,0.011477183827280024,0.0008640221464664144,-0.004823376275340019,0.004823376275340019,1,-0.011477183827280024,-0.004823376275340019
T630,24000,1.0,1.0,0.0,0.0004207058308540734,0.0,0.0,1,0.00579773453538085,0.008025072628039531
T631,24000,1.0,1.0,0.0,0.0005425507810788988,0.0,0.0,1,0.00893181769577911,0.004458109372743269
T632,24000,1.0,0.6,0.0,0.0008539177179050506,0.0,0.0001347005599187101,11,0.00919699526557538,-0.0001053011018778971
T633,24000,1.0,1.0,0.0,0.0013421405063537284,0.0,0.0,1,0.014025700262989327,0.002743035776296865
T634,24000,1.0,0.9,0.0,0.00025977762556639306,0.0,2.1565719277027995e-07,2,0.002774108048115176,0.0013411270152067223
T635,24000,0.0,1.0,0.036078449167955995,0.0025599776406544095,0.02861389220416477,0.0,11,-0.036078449167955995,0.02861389220416477
T636,24000,1.0,0.0,0.0,0.0005085370031169822,0.0,0.0022745518911784224,11,0.006383542403857356,-0.0022745518911784224
T637,24000,1.0,1.0,0.0,0.001444571063807687,0.0,0.0,1,0.014649803917268722,0.006830508773594812
T638,24000,0.0,1.0,0.009967785349950964,0.0006382844226708873,0.017170761316482652,0.0,11,-0.009967785349950964,0.017170761316482652
T639,24000,1.0,1.0,0.0,0.0006405665750547351,0.0,0.0,1,0.006768636157868657,0.048332262901609135
T64,24000,0.0,1.0,0.007012931930533428,0.000481997890109942,0.030921334342528195,0.0,11,-0.007012931930533428,0.030921334342528195
T640,24000,1.0,1.0,0.0,0.0006223498980741926,0.0,0.0,1,0.006519402246482953,0.027260093281729847
T641,24000,1.0,1.0,0.0,0.0008623492822073531,0.0,0.0,1,0.008776852579287175,0.006161170547322459
T642,24000,1.0,1.0,0.0,0.0027289154215856537,0.0,0.0,1,0.027415078291866568,0.010369310617548921
T643,24000,0.0,1.0,0.004944954359143938,0.0002444603020199665,0.0030664979574162587,0.0,11,-0.004944954359143938,0.0030664979574162587
T644,24000,1.0,1.0,0.0,0.0020202025355656184,0.0,0.0,1,0.022863156092467002,0.007790515363391537
T645,24000,1.0,0.0,0.0,0.0004626494655217417,0.0,0.0026787234486428946,11,0.004868315449511523,-0.0026787234486428946
T646,24000,0.0,0.0,0.016452657671993637,0.0014420803303394625,-0.005639086563376028,0.005639086563376028,1,-0.016452657671993637,-0.005639086563376028
T647,24000,1.0,1.0,0.0,0.004602733488317745,0.0,0.0,1,0.04694931196470675,0.0010585228350006304
T648,24000,1.0,0.0,0.0,5.249521288036574e-05,0.0,0.010137537482695469,11,0.0012874779143283166,-0.010137537482695469
T649,24000,0.0,0.0,0.0375088004390669,0.003532458072828204,-0.018438089558842963,0.018438089558842963,1,-0.0375088004390669,-0.018438089558842963
T65,24000,1.0,0.0,0.0,0.0016519192772319613,0.0,0.01548531777786577,11,0.01848819362168108,-0.01548531777786577
T650,24000,0.0,0.0,0.004045827253638445,8.527061762841903e-05,-0.006356181341188094,0.006356181341188094,1,-0.004045827253638445,-0.006356181341188094
T651,24000,0.0,1.0,0.05400084929055193,0.005023977767723231,0.0030871028121130517,0.0,11,-0.05400084929055193,0.0030871028121130517
T652,24000,1.0,0.0,0.0,0.00312287951735829,0.0,0.007406863365957861,11,0.0341783366994175,-0.007406863365957861
T653,24000,1.0,1.0,0.0,0.0014930944395279422,0.0,0.0,1,0.015274829167102377,0.0010994655495081274
T654,24000,0.0,1.0,0.0017788774153374431,7.532825671974219e-05,0.0012095401828650654,0.0,11,-0.0017788774153374431,0.0012095401828650654
T655,24000,1.0,0.0,0.0,0.00047085483513059634,0.0,0.0008202572521091023,11,0.004764132463544735,-0.0008202572521091023
T656,24000,1.0,1.0,0.0,0.014378758296073268,0.0,0.0,1,0.17777069786823146,0.037604669800966634
T657,24000,1.0,0.0,0.0,0.0014796040543756384,0.0,0.005589949575909525,11,0.015013780990968617,-0.005589949575909525
T658,24000,0.5,0.0,0.0008911075197488572,7.223544583478958e-05,-0.006863972932743323,0.012073970717832339,6,-0.00024138992093014622,-0.012073970717832339
T659,24000,1.0,1.0,0.0,0.0002142682130594764,0.0,0.0,1,0.0023762694806043205,0.001993619975572125
T66,24000,1.0,1.0,0.0,0.023287382886345576,0.0,0.0,1,0.25382586934648455,0.057099482845900607
T660,24000,1.0,1.0,0.0,0.006897178129953385,0.0,0.0,1,0.07297359567482098,0.014386403964176286
T661,24000,1.0,0.0,0.0,0.00029862398145363844,0.0,0.014454952018606582,11,0.0030757447658859016,-0.014454952018606582
T662,24000,1.0,1.0,0.0,0.0006291127119037454,0.0,0.0,1,0.006291127119038342,0.0040986528013611245
T663,24000,1.0,1.0,0.0,0.005938266470522313,0.0,0.0,1,0.06162631055699719,0.009315662880515663
T664,24000,0.0,1.0,0.006641014793520306,0.000473680518930375,0.022547400590435362,0.0,11,-0.006641014793520306,0.022547400590435362
T665,24000,1.0,1.0,0.0,0.0013241390109507978,0.0,0.0,1,0.014998493150166214,0.0033176416652716534
T666,24000,1.0,0.0,0.0,0.0005666078440159095,0.0,0.014724335680575185,11,0.006106954488576621,-0.014724335680575185
T667,24000,0.0,1.0,0.003659097521627852,0.0003491156873296486,0.003424243465344423,0.0,11,-0.003659097521627852,0.003424243465344423
T668,24000,1.0,1.0,0.0,0.0004907513170055167,0.0,0.0,1,0.005418386968078309,0.011091545315019158
T669,24000,1.0,0.0,0.0,0.0016414185098361234,0.0,0.017765916674866933,11,0.017332538292471222,-0.017765916674866933
T67,24000,0.0,1.0,0.01245699334677508,0.0009148604540397676,0.003098475312397042,0.0,11,-0.01245699334677508,0.003098475312397042
T670,24000,1.0,0.0,0.0,0.0006649659702861466,0.0,0.00759209672189276,11,0.006787705451975157,-0.00759209672189276
T671,24000,1.0,0.0,0.0,0.001456957287640115,0.0,0.002093139477884587,11,0.015263900256385465,-0.002093139477884587
T672,24000,0.2,1.0,0.002309842069943502,2.0991789187629895e-05,0.0011982189210751337,0.0,9,-0.002259868097314821,0.0015600603907023336
T673,24000,0.0,1.0,0.06454429683764096,0.005047418502362233,0.008402792559760175,0.0,11,-0.06454429683764096,0.008402792559760175
T674,24000,1.0,0.0,0.0,0.0008294030353209747,0.0,0.006241390247805567,11,0.00847725331583793,-0.006241390247805567
T675,24000,1.0,1.0,0.0,0.0005390490517043212,0.0,0.0,1,0.005702844664162654,0.0008497475111179931
T676,24000,1.0,0.0,0.0,0.0014759654179045678,0.0,0.029023465856300223,11,0.014759654179046233,-0.029023465856300223
T677,24000,1.0,1.0,0.0,0.0011474388801010482,0.0,0.0,1,0.012721922552893561,0.007033878627924317
T678,24000,1.0,1.0,0.0,0.0024970064378589396,0.0,0.0,1,0.030251817593593022,0.011308193800853794
T679,24000,1.0,0.0,0.0,4.427190719058505e-05,0.0,0.003484587202982836,11,0.001532419218296055,-0.003484587202982836
T68,24000,0.0,0.4,0.006749877361919232,0.0006262352459184273,-0.0003836230118257067,0.0006056374388140329,8,-0.006749877361919232,-0.0003836230118257067
T680,24000,1.0,0.3,0.0,0.001337160199606835,0.0,0.0008540002420933668,11,0.020798672770974025,-0.0004737626861355815
T681,24000,1.0,1.0,0.0,0.0006588509209878302,0.0,0.0,1,0.008406067888557356,0.0126754274902951
T682,24000,1.0,1.0,0.0,0.0028945104041219194,0.0,0.0,1,0.028945104041219638,0.031903556778978936
T683,24000,1.0,1.0,0.0,0.0008051537549590426,0.0,0.0,1,0.008613423158485983,0.04475794091932295
T684,24000,1.0,1.0,0.0,0.00010118971786127196,0.0,0.0,1,0.0011808506784497519,0.054974577694489435
T685,24000,1.0,1.0,0.0,0.0007401964567964048,0.0,0.0,1,0.007750332043677366,0.0026355498242186526
T686,24000,1.0,1.0,0.0,0.000860162700371564,0.0,0.0,1,0.00886767497262192,0.0200983769155669
T687,24000,0.0,1.0,0.012952563617384283,0.0007823071617388266,0.015536200764501462,0.0,11,-0.012952563617384283,0.015536200764501462
T688,24000,0.0,1.0,0.01514621463835819,0.0011853864664053138,0.010752404763499035,0.0,11,-0.01514621463835819,0.010752404763499035
T689,24000,1.0,1.0,0.0,0.00011670736913771407,0.0,0.0,1,0.0017729782010824646,0.003760483107106971
T69,24000,0.0,1.0,0.0035002464083421225,0.000309532485398889,0.002339774489708679,0.0,11,-0.0035002464083421225,0.002339774489708679
T690,24000,1.0,0.0,0.0,0.0004901333776510253,0.0,0.0009299120012049578,11,0.005432901842131854,-0.0009299120012049578
T691,24000,0.8,1.0,2.0801089247124427e-05,1.0400544623478947e-05,0.0001728920325071437,0.0,3,0.0011893887691865057,0.0012555536443721316
T692,24000,1.0,1.0,0.0,0.00212791302913784,0.0,0.0,1,0.0232963293878633,0.012097049346208366
T693,24000,0.0,1.0,0.0205588346852148,0.001743674621622393,0.007672719564501773,0.0,11,-0.0205588346852148,0.007672719564501773
T694,24000,1.0,0.0,0.0,0.000988573225028766,0.0,0.015521083784159728,11,0.010941270186159424,-0.015521083784159728
T695,24000,0.0,1.0,0.02011139924811156,0.0015808932514258522,0.041923923929025886,0.0,11,-0.02011139924811156,0.041923923929025886
T696,24000,1.0,1.0,0.0,0.004611997738854567,0.0,0.0,1,0.048692848646276765,0.015194949314883244
T697,24000,1.0,1.0,0.0,0.001963858153113285,0.0,0.0,1,0.02155572789031568,0.002223683405697674
T698,24000,1.0,1.0,0.0,0.002249430264348984,0.0,0.0,1,0.024739629858806733,0.006091177421497007
T699,24000,1.0,1.0,0.0,0.0013967551417012891,0.0,0.0,1,0.013967551417012891,0.0013006296976382226
T7,24000,0.4,1.0,0.0011304008694874579,2.0674591832636757e-05,0.001697816011986375,0.0,7,-0.0009397554956809273,0.0029679122092400867
T70,24000,1.0,0.0,0.0,0.00043698728401764253,0.0,0.0018307994241517633,11,0.005572611531452887,-0.0018307994241517633
T700,24000,1.0,1.0,0.0,0.007883736730745272,0.0,0.0,1,0.08478702489154799,0.0015983744395519084
T701,24000,1.0,1.0,0.0,0.002076273337339729,0.0,0.0,1,0.02507952281134329,0.0113846495635066
T702,24000,0.0,0.0,0.025051798241090717,0.0022705165989558296,-0.009113237809430741,0.009113237809430741,1,-0.025051798241090717,-0.009113237809430741
T703,24000,0.0,0.0,0.0072712119872793135,0.00041731780703513355,-0.003260144498574924,0.003260144498574924,1,-0.0072712119872793135,-0.003260144498574924
T704,24000,0.0,0.0,0.01710107360573465,0.0010686094117309253,-0.006726873870113614,0.006726873870113614,1,-0.01710107360573465,-0.006726873870113614
T705,24000,1.0,1.0,0.0,0.0039002739093365046,0.0,0.0,1,0.045108342449010796,0.028169460163416093
T706,24000,1.0,1.0,0.0,0.000803336604589977,0.0,0.0,1,0.014403996926313611,0.013371899074047788
T707,24000,1.0,1.0,0.0,0.0015541450025712833,0.0,0.0,1,0.02646796216278524,0.010751753152356658
T708,24000,1.0,0.9,0.0,0.00019008612133719627,0.0,1.737761776809954e-06,2,0.0031353418728574667,0.00030905754077514835
T709,24000,0.0,0.0,0.014384668764024888,0.0012587733202408802,-0.005549734509876059,0.005549734509876059,1,-0.014384668764024888,-0.005549734509876059
T71,24000,1.0,1.0,0.0,0.0022425626110118557,0.0,0.0,1,0.022804023928343964,0.0056510622387364595
T710,24000,0.1,0.2,0.0035436704718950773,2.8120480200177767e-05,-0.001916139314204146,0.0019946542640775222,4,-0.0035155499916948996,-0.001779775225270841
T711,24000,0.1,1.0,0.0044184581578308735,1.519609504474495e-05,0.011919391268843671,0.0,10,-0.0044032620627861285,0.013564793707970257
T712,24000,0.0,1.0,0.008928270171945862,0.0007827423603894434,0.011291147169774085,0.0,11,-0.008928270171945862,0.011291147169774085
T713,24000,1.0,0.0,0.0,0.0001294972900113267,0.0,0.0002505744620198147,11,0.0037745165869430553,-0.0002505744620198147
T714,24000,1.0,0.4,0.0,0.00020808280535500323,0.0,0.00021923826538106095,11,0.00245796848132096,-0.00010267362810678637
T715,24000,0.0,0.0,0.006870658888169345,0.0006031333939531813,-0.0008184756001362592,0.0008184756001362592,1,-0.006870658888169345,-0.0008184756001362592
T716,24000,1.0,0.6,0.0,0.0012993629228881254,0.0,0.00011422199183541704,9,0.014296715867761822,7.971536024475867e-05
T717,24000,0.2,0.0,0.0015961897606261433,2.844614583463745e-05,-0.02049171608362088,0.024883677879299126,3,-0.00140642462145113,-0.024883677879299126
T718,24000,0.0,1.0,0.032342831783757076,0.0029257692060792317,0.04222102580926834,0.0,11,-0.032342831783757076,0.04222102580926834
T719,24000,1.0,1.0,0.0,0.0016844288980513156,0.0,0.0,1,0.02037291907319766,0.027981172700388413
T72,24000,1.0,0.9,0.0,0.0007965054961129869,0.0,2.9248563854111786e-05,3,0.010548372324435618,0.0014057392716106953
T720,24000,0.0,0.0,0.011521323791465865,0.000884740955689578,-0.0052546471236656345,0.0052546471236656345,1,-0.011521323791465865,-0.0052546471236656345
T721,24000,1.0,1.0,0.0,0.00045606350857330114,0.0,0.0,1,0.005603160092930715,0.004147980041292965
T722,24000,1.0,1.0,0.0,0.0028059042643828747,0.0,0.0,1,0.028615864183587247,0.008085616986319683
T723,24000,1.0,1.0,0.0,0.00757160146638336,0.0,0.0,1,0.08069457139480674,0.012296202963075431
T724,24000,0.0,1.0,0.02903631329141365,0.0026148658084729215,0.010348048739964644,0.0,11,-0.02903631329141365,0.010348048739964644
T725,24000,1.0,1.0,0.0,0.007390972398559736,0.0,0.0,1,0.09245463734956288,0.028996002465598913
T726,24000,1.0,0.8,0.0,0.0007126043188431797,0.0,4.1699126059613345e-05,3,0.013225052923944991,0.0007113246386936667
T727,24000,1.0,0.0,0.0,0.0018421831582299264,0.0,0.0017868987878884024,11,0.022761210873741722,-0.0017868987878884024
T728,24000,1.0,0.0,0.0,0.0006610114843790815,0.0,0.0019519986079215013,11,0.007117731185959153,-0.0019519986079215013
T729,24000,0.0,0.0,0.027485243982529828,0.002694994338272916,-0.0087420914829206,0.0087420914829206,1,-0.027485243982529828,-0.0087420914829206
T73,24000,1.0,0.0,0.0,0.0029713841843210798,0.0,0.022293159189580525,11,0.03073873102077973,-0.022293159189580525
T730,24000,1.0,0.0,0.0,0.0016318033713422775,0.0,0.01800908993190692,11,0.018515308785981288,-0.01800908993190692
T731,24000,1.0,1.0,0.0,0.0023727792273184334,0.0,0.0,1,0.024042124155203126,0.017144828205763463
T732,24000,0.3,1.0,0.0006342171707501842,1.8131544720134674e-05,0.004427800022975242,0.0,8,-0.00038249749680363543,0.007046697051367873
T733,24000,1.0,1.0,0.0,0.0023643833824183447,0.0,0.0,1,0.023965893682099892,0.017702615606015604
T734,24000,0.0,0.0,0.006366296383850001,0.000368370091890724,-0.015622616323526906,0.015622616323526906,1,-0.006366296383850001,-0.015622616323526906
T735,24000,1.0,1.0,0.0,0.0006884838837089569,0.0,0.0,1,0.008328173022678798,0.002479502553072055
T736,24000,1.0,1.0,0.0,0.00022256720160174215,0.0,0.0,1,0.0027937305313147087,0.03959637794094906
T737,24000,0.8,1.0,0.00014209035293077932,7.104517646538966e-05,0.0050867124376947626,0.0,3,0.003546340065809561,0.0258716647260393
T738,24000,1.0,1.0,0.0,0.00014536831161149344,0.0,0.0,1,0.002694675139161551,0.004068510325198504
T739,24000,0.0,0.1,0.007176583329842556,0.0005678188941446449,-0.0017984989623180958,0.0018351331879502553,2,-0.007176583329842556,-0.0017984989623180958
T74,24000,1.0,1.0,0.0,0.0012522275386973591,0.0,0.0,1,0.013603993939666492,0.002630191329673126
T740,24000,1.0,0.0,0.0,0.0007868325332276438,0.0,0.0034841589650227434,11,0.00934407583845509,-0.0034841589650227434
T741,24000,1.0,0.0,0.0,0.004789428416282826,0.0,0.004990794521709363,11,0.05288573960075804,-0.004990794521709363
T742,24000,0.0,1.0,0.029722761610402992,0.002813861656304928,0.00605583074466387,0.0,11,-0.029722761610402992,0.00605583074466387
T743,24000,0.0,1.0,0.012850838010445509,0.0008317986526620302,0.031690403188835314,0.0,11,-0.012850838010445509,0.031690403188835314
T744,24000,0.0,1.0,0.12016194963902782,0.010040197659935801,0.04729029095882642,0.0,11,-0.12016194963902782,0.04729029095882642
T745,24000,0.9,0.4,5.251348659685018e-05,5.251348659685018e-05,-0.0003039946119769432,0.001458501494457809,10,0.0009036071928706368,-0.0011911129901915896
T746,24000,1.0,1.0,0.0,0.0003652618385648343,0.0,0.0,1,0.008160860132375436,0.006125558516135332
T747,24000,0.0,1.0,0.08056352436337755,0.0071171204676745425,0.04639499565661942,0.0,11,-0.08056352436337755,0.04639499565661942
T748,24000,0.7,0.0,0.0003605845926142326,9.41984680069563e-06,-0.0015063816519109707,0.003509565251657909,8,0.0003971580172879019,-0.003509565251657909
T749,24000,1.0,1.0,0.0,0.0004430782860347926,0.0,0.0,1,0.007278507096802389,0.005658378933491137
T75,24000,0.0,1.0,0.05832182630339666,0.00518840938996612,0.01612593629572512,0.0,11,-0.05832182630339666,0.01612593629572512
T750,24000,1.0,1.0,0.0,0.0006153978738502319,0.0,0.0,1,0.007698979263246031,0.0023875679627853863
T751,24000,1.0,1.0,0.0,0.0012443515557219453,0.0,0.0,1,0.013733307693049646,0.007164872791998511
T752,24000,1.0,0.0,0.0,0.00047532508227898784,0.0,0.002427635422161456,11,0.00661968406151181,-0.002427635422161456
T753,24000,0.0,1.0,0.024959289573550092,0.0022801970440621266,0.003186555001613356,0.0,11,-0.024959289573550092,0.003186555001613356
T754,24000,0.0,1.0,0.0026586263453279857,0.00022430820776531135,0.007594575549954352,0.0,11,-0.0026586263453279857,0.007594575549954352
T755,24000,0.0,1.0,0.00631940360205141,0.00034475962082070044,0.012677068790324597,0.0,11,-0.00631940360205141,0.012677068790324597
T756,24000,1.0,0.0,0.0,0.0011845367169556198,0.0,0.0028011608163831525,11,0.012638000109139513,-0.0028011608163831525
T757,24000,0.0,1.0,0.020358899464499258,0.0015921453946326491,0.012819147174893963,0.0,11,-0.020358899464499258,0.012819147174893963
T758,24000,0.0,1.0,0.04841931185085846,0.004288323129713056,0.050730769560453304,0.0,11,-0.04841931185085846,0.050730769560453304
T759,24000,1.0,1.0,0.0,0.0006505007617945702,0.0,0.0,1,0.013893206927292123,0.015085779452606363
T76,24000,0.9,1.0,1.1462033898124169e-06,1.1462033898124169e-06,0.0004014003506693786,0.0,2,0.0029583180010598342,0.0050294725054673695
T760,24000,1.0,1.0,0.0,0.006431033175602563,0.0,0.0,1,0.076073475910655,0.03600379191335279
T761,24000,1.0,1.0,0.0,0.0007770836826740957,0.0,0.0,1,0.008260108246126219,0.06332742800987845
T762,24000,1.0,1.0,0.0,0.004979668467014475,0.0,0.0,1,0.05156977684919711,0.016443415402773054
T763,24000,1.0,1.0,0.0,0.0019155229517424655,0.0,0.0,1,0.019692913146534596,0.002921602280849922
T764,24000,1.0,1.0,0.0,0.0016765434917365707,0.0,0.0,1,0.017215039720726744,0.0034450486815732484
T765,24000,1.0,1.0,0.0,0.0003797549420744284,0.0,0.0,1,0.006554921831363469,0.005874032967769449
T766,24000,1.0,1.0,0.0,0.00018254539832870953,0.0,0.0,1,0.002198591788656279,0.021466194584368214
T767,24000,1.0,1.0,0.0,0.0016321004387042648,0.0,0.0,1,0.01765278491038713,0.005621975441737981
T77,24000,1.0,1.0,0.0,0.00032414745453235305,0.0,0.0,1,0.006742790687446432,0.006436036842842108
T78,24000,1.0,1.0,0.0,0.00021963049805873158,0.0,0.0,1,0.0030831455864946955,0.005007409681743902
T79,24000,1.0,0.9,0.0,0.0020330681898653724,0.0,1.9648979433739555e-05,2,0.022248887526883254,0.0018011775996311652
T8,24000,0.0,0.0,0.0048309875077998665,0.00026082024038354135,-0.022672595428744446,0.022672595428744446,1,-0.0048309875077998665,-0.022672595428744446
T80,24000,1.0,0.0,0.0,0.0016448068440682029,0.0,0.0016752050983168676,11,0.016567715137511096,-0.0016752050983168676
T81,24000,0.0,1.0,0.006235252315887285,0.0005923965144929433,0.010554386147710315,0.0,11,-0.006235252315887285,0.010554386147710315
T82,24000,0.0,0.6,0.005457274020236436,0.0003408037180012702,-0.0003811475571176004,0.0006505303341857172,9,-0.005457274020236436,-0.0003811475571176004
T83,24000,1.0,1.0,0.0,0.0007162706779444972,0.0,0.0,1,0.007900867019258406,0.00298594984126177
T84,24000,1.0,1.0,0.0,0.0012511792754615891,0.0,0.0,1,0.013667045120969945,0.01925619032046355
T85,24000,1.0,1.0,0.0,0.0018271675108324503,0.0,0.0,1,0.018669956417051048,0.0019767190529889067
T86,24000,1.0,1.0,0.0,0.0033940316856444497,0.0,0.0,1,0.039495362375819965,0.017912841978984684
T87,24000,1.0,1.0,0.0,0.0021297458072324083,0.0,0.0,1,0.021953549176648657,0.011874005545256638
T88,24000,1.0,1.0,0.0,0.0031966401689378365,0.0,0.0,1,0.03433153644906439,0.014568476051971313
T89,24000,0.3,1.0,0.001135786825390006,9.719547168607345e-06,0.009504321124580939,0.0,8,-0.0007547815430168359,0.01474437023492986
T9,24000,1.0,0.5,0.0,0.0006403540168745669,0.0,0.00032441637339009066,8,0.0064035401687456694,0.00038633480507710427
T90,24000,0.0,1.0,0.05992820911920116,0.005609754203645401,0.017637391906005995,0.0,11,-0.05992820911920116,0.017637391906005995
T91,24000,0.0,1.0,0.01974258913318705,0.0018739395245896961,0.021268516094367973,0.0,11,-0.01974258913318705,0.021268516094367973
T92,24000,0.0,1.0,0.010455152635490461,0.0007098288756686166,0.046947339753218964,0.0,11,-0.010455152635490461,0.046947339753218964
T93,24000,0.0,1.0,0.00809985894484233,0.0006622735685440917,0.004972673170052455,0.0,11,-0.00809985894484233,0.004972673170052455
T94,24000,0.0,1.0,0.01247537456996839,0.00105803417249839,0.00896056070384088,0.0,11,-0.01247537456996839,0.00896056070384088
